KEY	Population.x	name.x	Parent.x	Count.x	ParentCount.x	METRIC.x	GATE.x	QC.x	Panel.x	PDF.x	FlaggedSample.x	MACHINE.x	TEMPLATE_FILE_USED.x	RealAutoParent.x	Manual.x	Merge.x	freq_lymph.x	freqParent.x	freq_PBMC.x	Population.y	name.y	Parent.y	Count.y	ParentCount.y	METRIC.y	GATE.y	QC.y	Panel.y	PDF.y	FlaggedSample.y	MACHINE.y	TEMPLATE_FILE_USED.y	RealAutoParent.y	Manual.y	Merge.y	freq_lymph.y	freqParent.y	freq_PBMC.y	TEMPLATE_FILE_USEDTRIM
2017-05-23_PANEL 1_LSR_DHS_ZF_Group one_DHS_F1635083_005.fcsCD4/CD95-CD28+panel1CD4LSRnaive helper Tcells (CD95- CD28+)	CD4/CD95-CD28+	2017-05-23_PANEL 1_LSR_DHS_ZF_Group one_DHS_F1635083_005.fcs	CD4	16878	21550	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_21full_SS_SubCD8_SCD14//FULL/openCytoBatch_5/gate_plots105.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	CD4	naive helper Tcells (CD95- CD28+)	CD4/CD95-CD28+_2017-05-23_PANEL 1_LSR_DHS_ZF_Group one_DHS_F1635083_005.fcs	0.233389106295892	0.783201856148492	NA	CD4/CD95-CD28+	2017-05-23_PANEL 1_LSR_DHS_ZF_Group one_DHS_F1635083_005.fcs	CD4	16885	21563	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_22full_SS_SubCD8_SCD14_Manuals_partialTest//FULL/openCytoBatch_5/gate_plots21.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	CD4	naive helper Tcells (CD95- CD28+)	CD4/CD95-CD28+_2017-05-23_PANEL 1_LSR_DHS_ZF_Group one_DHS_F1635083_005.fcs	0.234146409107928	0.783054305987108	NA	lymph.LSR.f
2017-05-23_PANEL 1_LSR_DHS_ZF_Group one_DHS_F1635083_005.fcsCD4/CD95+CD28+panel1CD4LSRcentral memory helper Tcells (CD95+ CD28+)	CD4/CD95+CD28+	2017-05-23_PANEL 1_LSR_DHS_ZF_Group one_DHS_F1635083_005.fcs	CD4	4670	21550	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_21full_SS_SubCD8_SCD14//FULL/openCytoBatch_5/gate_plots105.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	CD4	central memory helper Tcells (CD95+ CD28+)	CD4/CD95+CD28+_2017-05-23_PANEL 1_LSR_DHS_ZF_Group one_DHS_F1635083_005.fcs	0.06457679383824	0.216705336426914	NA	CD4/CD95+CD28+	2017-05-23_PANEL 1_LSR_DHS_ZF_Group one_DHS_F1635083_005.fcs	CD4	4676	21563	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_22full_SS_SubCD8_SCD14_Manuals_partialTest//FULL/openCytoBatch_5/gate_plots21.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	CD4	central memory helper Tcells (CD95+ CD28+)	CD4/CD95+CD28+_2017-05-23_PANEL 1_LSR_DHS_ZF_Group one_DHS_F1635083_005.fcs	0.0648426774645348	0.216852942540463	NA	lymph.LSR.f
2017-05-23_PANEL 1_LSR_DHS_ZF_Group one_DHS_F1635083_005.fcsCD4panel1TcellsLSRHelper Tcells-CD4+	CD4	2017-05-23_PANEL 1_LSR_DHS_ZF_Group one_DHS_F1635083_005.fcs	Tcells	21550	29280	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_21full_SS_SubCD8_SCD14//FULL/openCytoBatch_5/gate_plots105.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	Tcells	Helper Tcells-CD4+	CD4_2017-05-23_PANEL 1_LSR_DHS_ZF_Group one_DHS_F1635083_005.fcs	0.297993556148623	0.735997267759563	NA	CD4	2017-05-23_PANEL 1_LSR_DHS_ZF_Group one_DHS_F1635083_005.fcs	Tcells	21563	29302	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_22full_SS_SubCD8_SCD14_Manuals_partialTest//FULL/openCytoBatch_5/gate_plots21.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	Tcells	Helper Tcells-CD4+	CD4_2017-05-23_PANEL 1_LSR_DHS_ZF_Group one_DHS_F1635083_005.fcs	0.299016820822875	0.735888335267217	NA	lymph.LSR.f
2017-05-23_PANEL 1_LSR_DHS_ZF_Group one_DHS_F1635083_005.fcsCD8/CCR7-CD45RA-panel1CD8LSReffector memory cytotoxic Tcells (CCR7- , CD45RA-)	CD8/CCR7-CD45RA-	2017-05-23_PANEL 1_LSR_DHS_ZF_Group one_DHS_F1635083_005.fcs	CD8	655	5909	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_21full_SS_SubCD8_SCD14//FULL/openCytoBatch_5/gate_plots105.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	CD8	effector memory cytotoxic Tcells (CCR7- , CD45RA-)	CD8/CCR7-CD45RA-_2017-05-23_PANEL 1_LSR_DHS_ZF_Group one_DHS_F1635083_005.fcs	0.00905734474604865	0.110847859197834	NA	CD8/CCR7-CD45RA-	2017-05-23_PANEL 1_LSR_DHS_ZF_Group one_DHS_F1635083_005.fcs	CD8	657	5916	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_22full_SS_SubCD8_SCD14_Manuals_partialTest//FULL/openCytoBatch_5/gate_plots21.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	CD8	effector memory cytotoxic Tcells (CCR7- , CD45RA-)	CD8/CCR7-CD45RA-_2017-05-23_PANEL 1_LSR_DHS_ZF_Group one_DHS_F1635083_005.fcs	0.00911070126052168	0.11105476673428	NA	lymph.LSR.f
2017-05-23_PANEL 1_LSR_DHS_ZF_Group one_DHS_F1635083_005.fcsCD8/CCR7-CD45RA+panel1CD8LSReffector cytotoxic Tcells  (CCR7-  CD45RA+)	CD8/CCR7-CD45RA+	2017-05-23_PANEL 1_LSR_DHS_ZF_Group one_DHS_F1635083_005.fcs	CD8	3697	5909	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_21full_SS_SubCD8_SCD14//FULL/openCytoBatch_5/gate_plots105.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	CD8	effector cytotoxic Tcells  (CCR7-  CD45RA+)	CD8/CCR7-CD45RA+_2017-05-23_PANEL 1_LSR_DHS_ZF_Group one_DHS_F1635083_005.fcs	0.0511221427880028	0.625655779319682	NA	CD8/CCR7-CD45RA+	2017-05-23_PANEL 1_LSR_DHS_ZF_Group one_DHS_F1635083_005.fcs	CD8	3691	5916	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_22full_SS_SubCD8_SCD14_Manuals_partialTest//FULL/openCytoBatch_5/gate_plots21.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	CD8	effector cytotoxic Tcells  (CCR7-  CD45RA+)	CD8/CCR7-CD45RA+_2017-05-23_PANEL 1_LSR_DHS_ZF_Group one_DHS_F1635083_005.fcs	0.0511835591363554	0.623901284651792	NA	lymph.LSR.f
2017-05-23_PANEL 1_LSR_DHS_ZF_Group one_DHS_F1635083_005.fcsCD8/CCR7+CD45RA-panel1CD8LSRcentral memory cytotoxic Tcells (CCR7+ , CD45RA-)	CD8/CCR7+CD45RA-	2017-05-23_PANEL 1_LSR_DHS_ZF_Group one_DHS_F1635083_005.fcs	CD8	399	5909	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_21full_SS_SubCD8_SCD14//FULL/openCytoBatch_5/gate_plots105.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	CD8	central memory cytotoxic Tcells (CCR7+ , CD45RA-)	CD8/CCR7+CD45RA-_2017-05-23_PANEL 1_LSR_DHS_ZF_Group one_DHS_F1635083_005.fcs	0.00551737489110444	0.067524115755627	NA	CD8/CCR7+CD45RA-	2017-05-23_PANEL 1_LSR_DHS_ZF_Group one_DHS_F1635083_005.fcs	CD8	399	5916	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_22full_SS_SubCD8_SCD14_Manuals_partialTest//FULL/openCytoBatch_5/gate_plots21.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	CD8	central memory cytotoxic Tcells (CCR7+ , CD45RA-)	CD8/CCR7+CD45RA-_2017-05-23_PANEL 1_LSR_DHS_ZF_Group one_DHS_F1635083_005.fcs	0.00553298295730312	0.0674442190669371	NA	lymph.LSR.f
2017-05-23_PANEL 1_LSR_DHS_ZF_Group one_DHS_F1635083_005.fcsCD8/CCR7+CD45RA+panel1CD8LSRnaive cytotoxic Tcells (CCR7+ , CD45RA+)	CD8/CCR7+CD45RA+	2017-05-23_PANEL 1_LSR_DHS_ZF_Group one_DHS_F1635083_005.fcs	CD8	1159	5909	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_21full_SS_SubCD8_SCD14//FULL/openCytoBatch_5/gate_plots105.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	CD8	naive cytotoxic Tcells (CCR7+ , CD45RA+)	CD8/CCR7+CD45RA+_2017-05-23_PANEL 1_LSR_DHS_ZF_Group one_DHS_F1635083_005.fcs	0.01602666039797	0.196141479099678	NA	CD8/CCR7+CD45RA+	2017-05-23_PANEL 1_LSR_DHS_ZF_Group one_DHS_F1635083_005.fcs	CD8	1170	5916	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_22full_SS_SubCD8_SCD14_Manuals_partialTest//FULL/openCytoBatch_5/gate_plots21.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	CD8	naive cytotoxic Tcells (CCR7+ , CD45RA+)	CD8/CCR7+CD45RA+_2017-05-23_PANEL 1_LSR_DHS_ZF_Group one_DHS_F1635083_005.fcs	0.01622453649134	0.197768762677485	NA	lymph.LSR.f
2017-05-23_PANEL 1_LSR_DHS_ZF_Group one_DHS_F1635083_005.fcsCD8/CD95-CD28-panel1CD8LSReffector memory cytotoxic Tcells (CD95- , CD28-)	CD8/CD95-CD28-	2017-05-23_PANEL 1_LSR_DHS_ZF_Group one_DHS_F1635083_005.fcs	CD8	1956	5909	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_21full_SS_SubCD8_SCD14//FULL/openCytoBatch_5/gate_plots105.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	CD8	effector memory cytotoxic Tcells (CD95- , CD28-)	CD8/CD95-CD28-_2017-05-23_PANEL 1_LSR_DHS_ZF_Group one_DHS_F1635083_005.fcs	0.0270475821729331	0.331020477238111	NA	CD8/CD95-CD28-	2017-05-23_PANEL 1_LSR_DHS_ZF_Group one_DHS_F1635083_005.fcs	CD8	1959	5916	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_22full_SS_SubCD8_SCD14_Manuals_partialTest//FULL/openCytoBatch_5/gate_plots21.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	CD8	effector memory cytotoxic Tcells (CD95- , CD28-)	CD8/CD95-CD28-_2017-05-23_PANEL 1_LSR_DHS_ZF_Group one_DHS_F1635083_005.fcs	0.0271656982790898	0.331135902636917	NA	lymph.LSR.f
2017-05-23_PANEL 1_LSR_DHS_ZF_Group one_DHS_F1635083_005.fcsCD8/CD95-CD28+panel1CD8LSRnaive cytotoxic Tcells (CD95- , CD28+)	CD8/CD95-CD28+	2017-05-23_PANEL 1_LSR_DHS_ZF_Group one_DHS_F1635083_005.fcs	CD8	1123	5909	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_21full_SS_SubCD8_SCD14//FULL/openCytoBatch_5/gate_plots105.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	CD8	naive cytotoxic Tcells (CD95- , CD28+)	CD8/CD95-CD28+_2017-05-23_PANEL 1_LSR_DHS_ZF_Group one_DHS_F1635083_005.fcs	0.0155288521371185	0.190049077678118	NA	CD8/CD95-CD28+	2017-05-23_PANEL 1_LSR_DHS_ZF_Group one_DHS_F1635083_005.fcs	CD8	1125	5916	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_22full_SS_SubCD8_SCD14_Manuals_partialTest//FULL/openCytoBatch_5/gate_plots21.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	CD8	naive cytotoxic Tcells (CD95- , CD28+)	CD8/CD95-CD28+_2017-05-23_PANEL 1_LSR_DHS_ZF_Group one_DHS_F1635083_005.fcs	0.0156005158570577	0.190162271805274	NA	lymph.LSR.f
2017-05-23_PANEL 1_LSR_DHS_ZF_Group one_DHS_F1635083_005.fcsCD8/CD95+CD28+panel1CD8LSRcentral memory cytotoxic Tcells (CD95+ , CD28+)	CD8/CD95+CD28+	2017-05-23_PANEL 1_LSR_DHS_ZF_Group one_DHS_F1635083_005.fcs	CD8	2819	5909	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_21full_SS_SubCD8_SCD14//FULL/openCytoBatch_5/gate_plots105.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	CD8	central memory cytotoxic Tcells (CD95+ , CD28+)	CD8/CD95+CD28+_2017-05-23_PANEL 1_LSR_DHS_ZF_Group one_DHS_F1635083_005.fcs	0.0389811524261239	0.477068877982738	NA	CD8/CD95+CD28+	2017-05-23_PANEL 1_LSR_DHS_ZF_Group one_DHS_F1635083_005.fcs	CD8	2821	5916	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_22full_SS_SubCD8_SCD14_Manuals_partialTest//FULL/openCytoBatch_5/gate_plots21.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	CD8	central memory cytotoxic Tcells (CD95+ , CD28+)	CD8/CD95+CD28+_2017-05-23_PANEL 1_LSR_DHS_ZF_Group one_DHS_F1635083_005.fcs	0.0391191602068975	0.47684246112238	NA	lymph.LSR.f
2017-05-23_PANEL 1_LSR_DHS_ZF_Group one_DHS_F1635083_005.fcsCD8panel1TcellsLSRcytotoxic Tcells-CD8+	CD8	2017-05-23_PANEL 1_LSR_DHS_ZF_Group one_DHS_F1635083_005.fcs	Tcells	5909	29280	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_21full_SS_SubCD8_SCD14//FULL/openCytoBatch_5/gate_plots105.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	Tcells	cytotoxic Tcells-CD8+	CD8_2017-05-23_PANEL 1_LSR_DHS_ZF_Group one_DHS_F1635083_005.fcs	0.0817096948158801	0.201810109289617	NA	CD8	2017-05-23_PANEL 1_LSR_DHS_ZF_Group one_DHS_F1635083_005.fcs	Tcells	5916	29302	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_22full_SS_SubCD8_SCD14_Manuals_partialTest//FULL/openCytoBatch_5/gate_plots21.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	Tcells	cytotoxic Tcells-CD8+	CD8_2017-05-23_PANEL 1_LSR_DHS_ZF_Group one_DHS_F1635083_005.fcs	0.082037912720314	0.201897481400587	NA	lymph.LSR.f
2017-05-23_PANEL 1_LSR_DHS_ZF_Group one_DHS_F1635083_005.fcsCD95-CD28-/CD28-CD27-panel1CD8/CD95-CD28-LSRpE cytotoxic Tcells (CD95-CD28-,CD27-  CD28-)	CD95-CD28-/CD28-CD27-	2017-05-23_PANEL 1_LSR_DHS_ZF_Group one_DHS_F1635083_005.fcs	CD8/CD95-CD28-	161	1956	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_21full_SS_SubCD8_SCD14//FULL/openCytoBatch_5/gate_plots105.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	CD8/CCR7-CD45RA+	pE cytotoxic Tcells (CD95-CD28-,CD27-  CD28-)	CD95-CD28-/CD28-CD27-_2017-05-23_PANEL 1_LSR_DHS_ZF_Group one_DHS_F1635083_005.fcs	0.002226309166586	0.0435488233703002	NA	CD95-CD28-/CD28-CD27-	2017-05-23_PANEL 1_LSR_DHS_ZF_Group one_DHS_F1635083_005.fcs	CD8/CD95-CD28-	161	1959	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_22full_SS_SubCD8_SCD14_Manuals_partialTest//FULL/openCytoBatch_5/gate_plots21.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	CD8/CCR7-CD45RA+	pE cytotoxic Tcells (CD95-CD28-,CD27-  CD28-)	CD95-CD28-/CD28-CD27-_2017-05-23_PANEL 1_LSR_DHS_ZF_Group one_DHS_F1635083_005.fcs	0.00223260715821003	0.0436196152804118	NA	lymph.LSR.f
2017-05-23_PANEL 1_LSR_DHS_ZF_Group one_DHS_F1635083_005.fcsCD95-CD28-/CD28-CD27+panel1CD8/CD95-CD28-LSRpE2 cytotoxic Tcells (CD95-CD28-,CD27+ , CD28-)	CD95-CD28-/CD28-CD27+	2017-05-23_PANEL 1_LSR_DHS_ZF_Group one_DHS_F1635083_005.fcs	CD8/CD95-CD28-	258	1956	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_21full_SS_SubCD8_SCD14//FULL/openCytoBatch_5/gate_plots105.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	CD8/CCR7-CD45RA+	pE2 cytotoxic Tcells (CD95-CD28-,CD27+ , CD28-)	CD95-CD28-/CD28-CD27+_2017-05-23_PANEL 1_LSR_DHS_ZF_Group one_DHS_F1635083_005.fcs	0.00356762586943596	0.0697863132269408	NA	CD95-CD28-/CD28-CD27+	2017-05-23_PANEL 1_LSR_DHS_ZF_Group one_DHS_F1635083_005.fcs	CD8/CD95-CD28-	256	1959	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_22full_SS_SubCD8_SCD14_Manuals_partialTest//FULL/openCytoBatch_5/gate_plots21.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	CD8/CCR7-CD45RA+	pE2 cytotoxic Tcells (CD95-CD28-,CD27+ , CD28-)	CD95-CD28-/CD28-CD27+_2017-05-23_PANEL 1_LSR_DHS_ZF_Group one_DHS_F1635083_005.fcs	0.00354998405280601	0.0693578975887293	NA	lymph.LSR.f
2017-05-23_PANEL 1_LSR_DHS_ZF_Group one_DHS_F1635083_005.fcsCD95-CD28-/CD28+CD27+panel1CD8/CD95-CD28-LSRpE1 cytotoxic Tcells (CD95-CD28-,CD27+  CD28+)	CD95-CD28-/CD28+CD27+	2017-05-23_PANEL 1_LSR_DHS_ZF_Group one_DHS_F1635083_005.fcs	CD8/CD95-CD28-	946	1956	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_21full_SS_SubCD8_SCD14//FULL/openCytoBatch_5/gate_plots105.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	CD8/CCR7-CD45RA+	pE1 cytotoxic Tcells (CD95-CD28-,CD27+  CD28+)	CD95-CD28-/CD28+CD27+_2017-05-23_PANEL 1_LSR_DHS_ZF_Group one_DHS_F1635083_005.fcs	0.0130812948545985	0.255883148498783	NA	CD95-CD28-/CD28+CD27+	2017-05-23_PANEL 1_LSR_DHS_ZF_Group one_DHS_F1635083_005.fcs	CD8/CD95-CD28-	952	1959	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_22full_SS_SubCD8_SCD14_Manuals_partialTest//FULL/openCytoBatch_5/gate_plots21.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	CD8/CCR7-CD45RA+	pE1 cytotoxic Tcells (CD95-CD28-,CD27+  CD28+)	CD95-CD28-/CD28+CD27+_2017-05-23_PANEL 1_LSR_DHS_ZF_Group one_DHS_F1635083_005.fcs	0.0132015031963724	0.257924681658087	NA	lymph.LSR.f
2017-05-23_PANEL 1_LSR_DHS_ZF_Group one_DHS_F1635083_005.fcsIgD-CD27+panel1BcellsLSRIgD- memory Bcells (CD27+)	IgD-CD27+	2017-05-23_PANEL 1_LSR_DHS_ZF_Group one_DHS_F1635083_005.fcs	Bcells	278	1498	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_21full_SS_SubCD8_SCD14//FULL/openCytoBatch_5/gate_plots105.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	Bcells	IgD- memory Bcells (CD27+)	IgD-CD27+_2017-05-23_PANEL 1_LSR_DHS_ZF_Group one_DHS_F1635083_005.fcs	0.00384418601435347	0.185580774365821	NA	IgD-CD27+	2017-05-23_PANEL 1_LSR_DHS_ZF_Group one_DHS_F1635083_005.fcs	Bcells	280	1499	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_22full_SS_SubCD8_SCD14_Manuals_partialTest//FULL/openCytoBatch_5/gate_plots21.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	Bcells	IgD- memory Bcells (CD27+)	IgD-CD27+_2017-05-23_PANEL 1_LSR_DHS_ZF_Group one_DHS_F1635083_005.fcs	0.00388279505775658	0.18679119412942	NA	lymph.LSR.f
2017-05-23_PANEL 1_LSR_DHS_ZF_Group one_DHS_F1635083_005.fcsIgD+CD27-panel1BcellsLSRnaive Bcells (CD27- IgD+)	IgD+CD27-	2017-05-23_PANEL 1_LSR_DHS_ZF_Group one_DHS_F1635083_005.fcs	Bcells	634	1498	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_21full_SS_SubCD8_SCD14//FULL/openCytoBatch_5/gate_plots105.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	Bcells	naive Bcells (CD27- IgD+)	IgD+CD27-_2017-05-23_PANEL 1_LSR_DHS_ZF_Group one_DHS_F1635083_005.fcs	0.00876695659388525	0.423230974632844	NA	IgD+CD27-	2017-05-23_PANEL 1_LSR_DHS_ZF_Group one_DHS_F1635083_005.fcs	Bcells	643	1499	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_22full_SS_SubCD8_SCD14_Manuals_partialTest//FULL/openCytoBatch_5/gate_plots21.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	Bcells	naive Bcells (CD27- IgD+)	IgD+CD27-_2017-05-23_PANEL 1_LSR_DHS_ZF_Group one_DHS_F1635083_005.fcs	0.00891656150763385	0.42895263509006	NA	lymph.LSR.f
2017-05-23_PANEL 1_LSR_DHS_ZF_Group one_DHS_F1635083_005.fcsIgD+CD27+panel1BcellsLSRIgD+ memory Bcells (CD27+)	IgD+CD27+	2017-05-23_PANEL 1_LSR_DHS_ZF_Group one_DHS_F1635083_005.fcs	Bcells	362	1498	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_21full_SS_SubCD8_SCD14//FULL/openCytoBatch_5/gate_plots105.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	Bcells	IgD+ memory Bcells (CD27+)	IgD+CD27+_2017-05-23_PANEL 1_LSR_DHS_ZF_Group one_DHS_F1635083_005.fcs	0.00500573862300704	0.241655540720961	NA	IgD+CD27+	2017-05-23_PANEL 1_LSR_DHS_ZF_Group one_DHS_F1635083_005.fcs	Bcells	364	1499	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_22full_SS_SubCD8_SCD14_Manuals_partialTest//FULL/openCytoBatch_5/gate_plots21.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	Bcells	IgD+ memory Bcells (CD27+)	IgD+CD27+_2017-05-23_PANEL 1_LSR_DHS_ZF_Group one_DHS_F1635083_005.fcs	0.00504763357508355	0.242828552368245	NA	lymph.LSR.f
2017-05-23_PANEL 1_LSR_DHS_ZF_Group one_DHS_F1635083_005.fcslymphpanel1nonDebrisLSRLymphocytes (SSC-A v FSC-A)	lymph	2017-05-23_PANEL 1_LSR_DHS_ZF_Group one_DHS_F1635083_005.fcs	nonDebris	72317	165254	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_21full_SS_SubCD8_SCD14//FULL/openCytoBatch_5/gate_plots105.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	root	Lymphocytes (SSC-A v FSC-A)	lymph_2017-05-23_PANEL 1_LSR_DHS_ZF_Group one_DHS_F1635083_005.fcs	1	0.0318819226584419	NA	lymph	2017-05-23_PANEL 1_LSR_DHS_ZF_Group one_DHS_F1635083_005.fcs	nonDebris	72113	165254	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_22full_SS_SubCD8_SCD14_Manuals_partialTest//FULL/openCytoBatch_5/gate_plots21.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	root	Lymphocytes (SSC-A v FSC-A)	lymph_2017-05-23_PANEL 1_LSR_DHS_ZF_Group one_DHS_F1635083_005.fcs	1	0.0317919865131051	NA	lymph.LSR.f
